#timestamp x y z qx qy qz qw
1787960252.234638 34.618149 -3.969573 0.000000 0.000000 0.000000 -0.782881 0.622171
1787960253.334513 34.502224 -4.496410 0.000000 0.000000 0.000000 -0.781398 0.624032
1787960254.434399 34.400070 -4.941634 0.000000 0.000000 0.000000 -0.782051 0.623215
1787960255.434498 34.299988 -5.379277 0.000000 0.000000 0.000000 -0.781780 0.623555
1787960256.534403 34.187454 -5.845944 0.000000 0.000000 0.000000 -0.792015 0.610501
1787960257.934355 34.034050 -6.412799 0.000000 0.000000 0.000000 -0.793408 0.608690
1787960258.934388 33.929436 -6.836081 0.000000 0.000000 0.000000 -0.782725 0.622367
1787960260.034446 33.831978 -7.272524 0.000000 0.000000 0.000000 -0.782123 0.623124
1787960261.034573 33.714767 -7.740872 0.000000 0.000000 0.000000 -0.789036 0.614347
1787960262.134535 33.611958 -8.142389 0.000000 0.000000 0.000000 -0.791819 0.610756
1787960263.234348 33.486637 -8.625286 0.000000 0.000000 0.000000 -0.789748 0.613431
1787960264.234371 33.375370 -9.044049 0.000000 0.000000 0.000000 -0.790599 0.612335
